upc,title,category,label,split,price,rating,availability,description,url
bbf1ea50be8008ab,I Will Find You,Nonfiction,6,test,44.21,1,8,"“This is it. My rape. I knew it was coming. Every woman knows. And now here it is. My turn.” When Joanna Connors was thirty years old on assignment for the Cleveland Plain Dealer to review a play at a college theater, she was held at knife point and raped by a stranger who had grown up five miles away from her. Once her assailant was caught and sentenced, Joanna never spo “This is it. My rape. I knew it was coming. Every woman knows. And now here it is. My turn.” When Joanna Connors was thirty years old on assignment for the Cleveland Plain Dealer to review a play at a college theater, she was held at knife point and raped by a stranger who had grown up five miles away from her. Once her assailant was caught and sentenced, Joanna never spoke of the trauma again, until 21 years later when her daughter was about to go to college. She resolved then to tell her children about her own rape so they could learn and protect themselves, and she began to realize that the man who assaulted her was one of the formative people in her life.Setting out to uncover the story of her attacker, Connors embarked on a journey to find out who he was, where he came from, who his friends were and what his life was like. What she discovers stretches beyond one violent man’s story and back into her own, interweaving a narrative about strength and survival with one about rape culture and violence in America.I Will Find You is a brave, timely consideration of race, class, education and the families that shape who we become, by a reporter and a survivor. ...more",https://books.toscrape.com/catalogue/i-will-find-you_524/index.html
df6a7c43faa6732b,Future Shock (Future Shock #1),Young Adult,9,train,55.65,5,8,"What do you do when the future is too late, and the present is counting down to an inevitable moment?Elena Martinez has street smarts, the ability for perfect recall, and a deadline: if she doesn’t find a job before she turns eighteen, she’ll be homeless. But then she gets an unexpected offer from Aether Corporation, the powerful Los Angeles tech giant. Along with four oth What do you do when the future is too late, and the present is counting down to an inevitable moment?Elena Martinez has street smarts, the ability for perfect recall, and a deadline: if she doesn’t find a job before she turns eighteen, she’ll be homeless. But then she gets an unexpected offer from Aether Corporation, the powerful Los Angeles tech giant. Along with four other recruits—Adam, Chris, Trent, and Zoe—Elena is being sent on a secret mission to bring back data from the future. All they have to do is get Aether the information they need, and the five of them will be set for life. It’s an offer Elena can’t refuse.But something goes wrong when the time travelers arrive in the future. And they are forced to break the only rule they were given—not to look into their own fates. Now they have twenty-four hours to get back to the present and find a way to stop a seemingly inevitable future—and a murder—from happening. But changing the timeline has deadly consequences too. Who can Elena trust as she fights to save her life?The first book in an unforgettable series about rewriting your destiny in the city of dreams. ...more",https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html
77e9ea355bd8ae57,Brazen: The Courage to Find the You That's Been Hiding,Nonfiction,6,train,19.22,2,8,"There are so many moments in life when we choose to silence our intuition, abandon our own voice, and play small because we wonder, deep down: ""Do I know who I really am? Is who I really am enough?"" It's courageous work to learn to live from our essential identity--loved, worthy, whole. But what if God is calling us to shamelessly recover the woman he created us to be? Wha There are so many moments in life when we choose to silence our intuition, abandon our own voice, and play small because we wonder, deep down: ""Do I know who I really am? Is who I really am enough?"" It's courageous work to learn to live from our essential identity--loved, worthy, whole. But what if God is calling us to shamelessly recover the woman he created us to be? What if God is urging us to be--for the first time in our lives--brazen? The word ""brazen"" means ""without shame."" Leeana Tankersley wants women to be just that--to unapologetically move from shame- and fear-based living toward lives that are based on love and belonging. With moving personal stories and spot-on observations of the longings we all experience--to know we are loved, to feel comfortable in our own skin, to be heard--Tankersley calls women to honor that voice deep down inside of them rather than bowing to outside influences that push them to become someone they're not. Gritty and overflowing with grace, Brazen will set women free to be truly themselves in a world bent on molding them in its image. ...more",https://books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html
15ebd83e53d0391b,Being Mortal: Medicine and What Matters in the End,Nonfiction,6,train,55.06,4,8,"In Being Mortal, bestselling author Atul Gawande tackles the hardest challenge of his profession: how medicine can not only improve life but also the process of its ending.Medicine has triumphed in modern times, transforming birth, injury, and infectious disease from harrowing to manageable. But in the inevitable condition of aging and death, the goals of medicine seem too In Being Mortal, bestselling author Atul Gawande tackles the hardest challenge of his profession: how medicine can not only improve life but also the process of its ending.Medicine has triumphed in modern times, transforming birth, injury, and infectious disease from harrowing to manageable. But in the inevitable condition of aging and death, the goals of medicine seem too frequently to run counter to the interest of the human spirit. Nursing homes, preoccupied with safety, pin patients into railed beds and wheelchairs. Hospitals isolate the dying, checking for vital signs long after the goals of cure have become moot. Doctors, committed to extending life, continue to carry out devastating procedures that in the end extend suffering.Gawande, a practicing surgeon, addresses his profession’s ultimate limitation, arguing that quality of life is the desired goal for patients and families. Gawande offers examples of freer, more socially fulfilling models for assisting the infirm and dependent elderly, and he explores the varieties of hospice care to demonstrate that a person's last weeks or months may be rich and dignified.Full of eye-opening research and riveting storytelling, Being Mortal asserts that medicine can comfort and enhance our experience even to the end, providing not only a good life but also a good end. ...more",https://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html
04e3de7ac35ec5cd,Between the World and Me,Nonfiction,6,train,56.91,4,8,"“This is your country, this is your world, this is your body, and you must find some way to live within the all of it.”In a profound work that pivots from the biggest questions about American history and ideals to the most intimate concerns of a father for his son, Ta-Nehisi Coates offers a powerful new framework for understanding our nation’s history and current crisis. A “This is your country, this is your world, this is your body, and you must find some way to live within the all of it.”In a profound work that pivots from the biggest questions about American history and ideals to the most intimate concerns of a father for his son, Ta-Nehisi Coates offers a powerful new framework for understanding our nation’s history and current crisis. Americans have built an empire on the idea of “race,” a falsehood that damages us all but falls most heavily on the bodies of black women and men—bodies exploited through slavery and segregation, and, today, threatened, locked up, and murdered out of all proportion. What is it like to inhabit a black body and find a way to live within it? And how can we all honestly reckon with this fraught history and free ourselves from its burden?  Between the World and Me is Ta-Nehisi Coates’s attempt to answer these questions in a letter to his adolescent son. Coates shares with his son—and readers—the story of his awakening to the truth about his place in the world through a series of revelatory experiences, from Howard University to Civil War battlefields, from the South Side of Chicago to Paris, from his childhood home to the living rooms of mothers whose children’s lives were taken as American plunder. Beautifully woven from personal narrative, reimagined history, and fresh, emotionally charged reportage, Between the World and Me clearly illuminates the past, bracingly confronts our present, and offers a transcendent vision for a way forward. ...more",https://books.toscrape.com/catalogue/between-the-world-and-me_513/index.html
fef91502cbacf23a,"A Murder Over a Girl: Justice, Gender, Junior High",Nonfiction,6,train,13.2,3,8,"A psychologist's gripping, troubling, and moving exploration of the brutal murder of a possibly transgender middle school student by an eighth grade classmateOn Feb. 12, 2008, at E. O. Green Junior High in Oxnard, CA, 14-year-old Brandon McInerney shot and killed his classmate, Larry King, who had recently begun to call himself ""Leticia"" and wear makeup and jewelry to scho A psychologist's gripping, troubling, and moving exploration of the brutal murder of a possibly transgender middle school student by an eighth grade classmateOn Feb. 12, 2008, at E. O. Green Junior High in Oxnard, CA, 14-year-old Brandon McInerney shot and killed his classmate, Larry King, who had recently begun to call himself ""Leticia"" and wear makeup and jewelry to school.Profoundly shaken by the news, and unsettled by media coverage that sidestepped the issues of gender identity and of race integral to the case, psychologist Ken Corbett traveled to LA to attend the trial. As visions of victim and perpetrator were woven and unwoven in the theater of the courtroom, a haunting picture emerged not only of the two young teenagers, but also of spectators altered by an atrocity and of a community that had unwittingly gestated a murder. Drawing on firsthand observations, extensive interviews and research, as well as on his decades of academic work on gender and sexuality, Corbett holds each murky facet of this case up to the light, exploring the fault lines of memory and the lacunae of uncertainty behind facts. Deeply compassionate, and brimming with wit and acute insight, A Murder Over a Girl is a riveting and stranger-than-fiction drama of the human psyche. ...more",https://books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html
b1a227b7609ff263,32 Yolks,Food and Drink,3,test,53.63,2,8,"For readers of Jacques Pépin’s The Apprentice and Marcus Samuelsson’s Yes, Chef, here is the coming-of-age story of a true French chef and international culinary icon. Before he earned three Michelin stars at Le Bernardin, won the James Beard Foundation Award for Outstanding Chef, or became a regular guest judge on Bravo’s Top Chef, and even before he knew how to make a pr For readers of Jacques Pépin’s The Apprentice and Marcus Samuelsson’s Yes, Chef, here is the coming-of-age story of a true French chef and international culinary icon. Before he earned three Michelin stars at Le Bernardin, won the James Beard Foundation Award for Outstanding Chef, or became a regular guest judge on Bravo’s Top Chef, and even before he knew how to make a proper omelet, Eric Ripert was a young boy in the South of France who felt that his world had come to an end. The only place Eric felt at home was in the kitchen. His desire to not only cook, but to become the best would lead him into some of the most celebrated and demanding restaurants in Paris. ...more",https://books.toscrape.com/catalogue/32-yolks_510/index.html
9735c969c652dd89,What Happened on Beale Street (Secrets of the South Mysteries #2),Mystery,5,train,25.37,5,7,"What Happened on Beale Street is an exciting addition to the Secrets of the South Mysteries from bestselling author Mary Ellis. These standalone, complex crime dramas follow a private investigator's quest to make the world a better place...solving one case at a time.A cryptic plea for help from a childhood friend sends cousins Nate and Nicki Price from New Orleans to Memph What Happened on Beale Street is an exciting addition to the Secrets of the South Mysteries from bestselling author Mary Ellis. These standalone, complex crime dramas follow a private investigator's quest to make the world a better place...solving one case at a time.A cryptic plea for help from a childhood friend sends cousins Nate and Nicki Price from New Orleans to Memphis, the home of scrumptious barbecue and soulful blues music. When they arrive at Danny Andre's last known address, they discover signs of a struggle and a lifestyle not in keeping with the former choirboy they fondly remember.Danny's sister, Isabelle, reluctantly accepts their help. She and Nate aren't on the best of terms due to a complicated past, yet they will have to get beyond that if they want to save Danny.On top of Danny's alarming disappearance and his troubled relationship with Isabelle, Nate also has to rein in his favorite cousin's overzealousness as a new and eager PI. Confronted with a possible murder, mystery, and mayhem in the land of the Delta blues, Nate must rely on his faith and investigative experience to keep one or more of them from getting killed. ...more",https://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html
0ff9d10864db8364,The Whale,Childrens,0,train,35.96,4,7,"A wordless epic sea adventureThere is a legend that a Great Spotted Whale lives in the ocean, although a sighting fifty years ago was never corroborated. Now two young whale watchers each set out to find the whale, one armed with sound-recording equipment, the other with a camera. When their boats collide, they pool their resources to capture incontrovertible proof that th A wordless epic sea adventureThere is a legend that a Great Spotted Whale lives in the ocean, although a sighting fifty years ago was never corroborated. Now two young whale watchers each set out to find the whale, one armed with sound-recording equipment, the other with a camera. When their boats collide, they pool their resources to capture incontrovertible proof that the mythical whale exists. The eventual sighting is a magical moment, especially when the children discover that it was their own grandparents who first glimpsed the whale fifty years ago. The Murrows’ spectacular wordless adventure is brought to life with stunning graphite drawings that convey the drama and haunting beauty of the ocean and capture the majesty of the awe-inspiring whale. ...more",https://books.toscrape.com/catalogue/the-whale_501/index.html
24933c712f0bca2f,The Constant Princess (The Tudor Court #1),Historical Fiction,4,test,16.62,3,7,"""I am Catalina, Princess of Spain, daughter of the two greatest monarchs the world has ever known...and I will be Queen of England.""Thus, bestselling author Philippa Gregory introduces one of her most unforgettable heroines: Katherine of Aragon. Known to history as the Queen who was pushed off her throne by Anne Boleyn, here is a Katherine the world has forgotten: the ench ""I am Catalina, Princess of Spain, daughter of the two greatest monarchs the world has ever known...and I will be Queen of England.""Thus, bestselling author Philippa Gregory introduces one of her most unforgettable heroines: Katherine of Aragon. Known to history as the Queen who was pushed off her throne by Anne Boleyn, here is a Katherine the world has forgotten: the enchanting princess that all England loved. First married to Henry VIII's older brother, Arthur, Katherine's passion turns their arranged marriage into a love match; but when Arthur dies, the merciless English court and her ambitious parents -- the crusading King and Queen of Spain -- have to find a new role for the widow. Ultimately, it is Katherine herself who takes control of her own life by telling the most audacious lie in English history, leading her to the very pinnacle of power in England.Set in the rich beauty of Moorish Spain and the glamour of the Tudor court, The Constant Princess presents a woman whose constancy helps her endure betrayal, poverty, and despair, until the inevitable moment when she steps into the role she has prepared for all her life: Henry VIII's Queen, Regent, and commander of the English army in their greatest victory against Scotland. ...more",https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html
d250657f0ebc5d73,The Bourne Identity (Jason Bourne #1),Fiction,2,train,42.78,4,7,"Who is Jason Bourne? Is he an assassin, a terrorist, a thief? Why has he got four million dollars in a Swiss bank account? Why has someone tried to murder him?...Jason Bourne does not know the answer to any of these questions. Suffering from amnesia, he does not even know that he is Jason Bourne. What manner of man is he? What are his secrets? Who has he killed?",https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html
20789fb17b423c4c,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),Mystery,5,train,52.3,5,7,"In 1910 Toronto, while other bachelor girls perfect their domestic skills and find husbands, two friends perfect their sleuthing skills and find a murderer.Inspired by their fascination with all things Sherlock Holmes, best friends and flatmates Merinda and Jem launch a consulting detective business. The deaths of young Irish women lead Merinda and Jem deeper into the mire In 1910 Toronto, while other bachelor girls perfect their domestic skills and find husbands, two friends perfect their sleuthing skills and find a murderer.Inspired by their fascination with all things Sherlock Holmes, best friends and flatmates Merinda and Jem launch a consulting detective business. The deaths of young Irish women lead Merinda and Jem deeper into the mire of the city's underbelly, where the high hopes of those dreaming to make a new life in Canada are met with prejudice and squalor.While searching for answers, donning disguises, and sneaking around where no proper ladies would ever go, they pair with Jasper Forth, a police constable, and Ray DeLuca, a reporter in whom Jem takes a more than professional interest. Merinda could well be Toronto's premiere consulting detective, and Jem may just find a way to put her bachelor girlhood behind her forever--if they can stay alive long enough to do so. ...more",https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html
bd087cf6a846db75,"Sit, Stay, Love",Romance,7,train,20.9,3,7,"Take one abrasive professional athlete, a quirky out-of-work schoolteacher, and an overweight geriatric dog, and you're ready for a lesson in love...Tippy style.Pro baseball pitcher Cal Crawford is not a dog guy. When he inherits his deceased mother's elderly dog, Tippy, he's quick to call on a pet-sitting service.Gina isn't thrilled to be a dog sitter when her aspirations Take one abrasive professional athlete, a quirky out-of-work schoolteacher, and an overweight geriatric dog, and you're ready for a lesson in love...Tippy style.Pro baseball pitcher Cal Crawford is not a dog guy. When he inherits his deceased mother's elderly dog, Tippy, he's quick to call on a pet-sitting service.Gina isn't thrilled to be a dog sitter when her aspirations lie in the classroom. Furthermore, she can't abide the unfriendly Cal, a man with all the charm of a wet towel. But with no other prospects and a deep love for all things canine, she takes the job caring for Tippy.As Gina travels through Cal's world with Tippy in tow, she begins to see Cal in a different light. Gina longs to show Cal the God-given blessings in his life that have nothing to do with baseball or fame. When her longing blooms into attraction, Gina does her best to suppress it. But Cal is falling in love with her too...Discover the charming story of Tippy, the dog who brought a family together. ...more",https://books.toscrape.com/catalogue/sit-stay-love_486/index.html
9639e89d20228e6e,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",Childrens,0,train,52.87,3,7,"Nine weighty literary classics are transformed into delectable morsels with Scott Nash’s playful versification and whimsical illustration.Can’t stomach all of Frankenstein? Lacking the strength to read The Odyssey? Don’t have 1,001 nights to get through Scheherazade’s ordeal? Never fear, Shrunken Treasures are here! Nine of the world’s best-known stories and books have bee Nine weighty literary classics are transformed into delectable morsels with Scott Nash’s playful versification and whimsical illustration.Can’t stomach all of Frankenstein? Lacking the strength to read The Odyssey? Don’t have 1,001 nights to get through Scheherazade’s ordeal? Never fear, Shrunken Treasures are here! Nine of the world’s best-known stories and books have been reduced, like slowly simmered cherries, to tart and tasty mouthfuls. Lighthearted verse turns Moby-Dick into a simple nursery song. Outrageous color makes even gloomy Hamlet seem like fun. Riotous images transform Jane Eyre’s ordeal into a whirlwind adventure. The Metamorphosis, Remembrance of Things Past, Don Quixote, and others have all been delivered from dense duty to delightful ditty in Scott Nash’s collection of hallowed classics, featuring notes about the original texts at the end. ...more",https://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html
7ffebdd1d5148aef,Sister Dear,Fiction,2,train,40.2,4,7,"All Allie Marshall wants is a fresh start. But when dark secrets refuse to stay buried, will her chance at a new life be shattered forever?Convicted of a crime she didn’t commit, Allie watched a decade of her life vanish – time that can never be recovered. Now, out on parole, Allie is determined to clear her name, rebuild her life, and reconnect with the daughter she barel All Allie Marshall wants is a fresh start.  But when dark secrets refuse to stay buried, will her chance at a new life be shattered forever?Convicted of a crime she didn’t commit, Allie watched a decade of her life vanish – time that can never be recovered. Now, out on parole, Allie is determined to clear her name, rebuild her life, and reconnect with the daughter she barely knows.But Allie’s return home shatters the quaint, coastal community of Brunswick, Georgia. Even her own daughter Caroline, now a teenager, bristles at Allie’s claims of innocence. Refusing defeat, a stronger, smarter Allie launches a battle for the truth, digging deeply into the past even if it threatens her parole status, personal safety, and the already-fragile bond with family.As her commitment to finding the truth intensifies, what Allie ultimately uncovers is far worse than she imagined. Her own sister has been hiding a dark secret—one that holds the key to Allie’s freedom. ...more",https://books.toscrape.com/catalogue/sister-dear_485/index.html
68008abf6409dfde,Playing from the Heart,Childrens,0,train,32.38,1,7,"Peter H. Reynolds, creator of The Dot, has composed a pitch-perfect tribute to the power of music and the bonds of family.When a young boy begins to play on his family’s piano, reveling in the fun of plunking the keys, his father signs him up for lessons so that he can learn to play properly. With his father’s encouragement, Raj learns notes, then scales, then songs, and Peter H. Reynolds, creator of The Dot, has composed a pitch-perfect tribute to the power of music and the bonds of family.When a young boy begins to play on his family’s piano, reveling in the fun of plunking the keys, his father signs him up for lessons so that he can learn to play properly. With his father’s encouragement, Raj learns notes, then scales, then songs, and finally classical pieces that his father can recognize and be proud of. But the more Raj practices and the more skilled he becomes, the less he enjoys playing, until he grows up and stops playing altogether. But when his father becomes ill and asks Raj to play for him, will Raj remember how to play from the heart? ...more",https://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html
31c56c4d0fe19340,Raymie Nightingale,Childrens,0,test,34.41,2,7,"Raymie Clarke has come to realize that everything, absolutely everything, depends on her. And she has a plan. If Raymie can win the Little Miss Central Florida Tire competition, then her father, who left town two days ago with a dental hygienist, will see Raymie's picture in the paper and (maybe) come home. To win, not only does Raymie have to do good deeds and learn how t Raymie Clarke has come to realize that everything, absolutely everything, depends on her. And she has a plan. If Raymie can win the Little Miss Central Florida Tire competition, then her father, who left town two days ago with a dental hygienist, will see Raymie's picture in the paper and (maybe) come home. To win, not only does Raymie have to do good deeds and learn how to twirl a baton; she also has to contend with the wispy, frequently fainting Louisiana Elefante, who has a show-business background, and the fiery, stubborn Beverly Tapinski, who’s determined to sabotage the contest. But as the competition approaches, loneliness, loss, and unanswerable questions draw the three girls into an unlikely friendship — and challenge each of them to come to the rescue in unexpected ways. ...more",https://books.toscrape.com/catalogue/raymie-nightingale_482/index.html
746029796363aa51,Nightstruck: A Novel,Young Adult,9,train,50.35,4,7,"It starts with a cry in the night.Becket, walking her dog one winter evening, fears it’s an abandoned baby left out in the cold. But it is something else—something evil—and it tricks Becket into opening a doorway to another realm, letting a darkness into our world, a corruption that begins transforming Philadelphia into a sinister and menacing version of itself…but only at It starts with a cry in the night.Becket, walking her dog one winter evening, fears it’s an abandoned baby left out in the cold. But it is something else—something evil—and it tricks Becket into opening a doorway to another realm, letting a darkness into our world, a corruption that begins transforming Philadelphia into a sinister and menacing version of itself…but only at night.The changes are subtle at first, causing Becket to doubt her senses and her sanity. But soon the nightmarish truth is impossible to deny: By day, the city is just a city, but at night it literally comes alive with malevolent purpose. Brick and steel become bone, streetlights turn into gallows, and hungry alleys wait to snare mortal victims. Terrified citizens huddle indoors after dusk, as others succumb to the siren song of the night, letting their darker sides run wild.Once, Becket’s biggest problems were living up to her police commissioner father’s high expectations and a secret crush on her best friend’s boyfriend. Now she must find a way to survive and protect her loved ones…before the darkness takes her as well. ...more",https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html
924438fc6cbec836,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",Food and Drink,3,train,11.38,5,7,"When you're hungry for a filling meal, it's easy to go for the unhealthy stuff. Many times, even gluten-free and vegan cuisines can be loaded with sneaky fillers and not-so-good-for-you ingredients. Allyson Kramer proves that low-cal doesn't have to mean low-satisfaction; these gluten-free, plant-based recipes are high in nutrients, have less than 300 calories per serving— When you're hungry for a filling meal, it's easy to go for the unhealthy stuff. Many times, even gluten-free and vegan cuisines can be loaded with sneaky fillers and not-so-good-for-you ingredients. Allyson Kramer proves that low-cal doesn't have to mean low-satisfaction; these gluten-free, plant-based recipes are high in nutrients, have less than 300 calories per serving—and they taste amazing. Dig into Cheesy BBQ Kale Chips, Cinnamon Plum Streusel, Avocado Chick'n Salad, and so much more. There are no fillers, no added or refined sugars, and no processed ingredients you can't pronounce. Whether it's breakfast, lunch, snacks, small plates, entrees, or beverages, you'll find a hearty, healthy recipe for every craving.   ...more",https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html
dac4b5847454fd9b,Memoirs of a Geisha,Fiction,2,train,49.67,3,7,"A literary sensation and runaway bestseller, this brilliant debut novel presents with seamless authenticity and exquisite lyricism the true confessions of one of Japan's most celebrated geisha.In Memoirs of a Geisha, we enter a world where appearances are paramount; where a girl's virginity is auctioned to the highest bidder; where women are trained to beguile the most pow A literary sensation and runaway bestseller, this brilliant debut novel presents with seamless authenticity and exquisite lyricism the true confessions of one of Japan's most celebrated geisha.In Memoirs of a Geisha, we enter a world where appearances are paramount; where a girl's virginity is auctioned to the highest bidder; where women are trained to beguile the most powerful men; and where love is scorned as illusion. It is a unique and triumphant work of fiction - at once romantic, erotic, suspenseful - and completely unforgettable. ...more",https://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html
4c82371b8cd02d4d,King's Folly (The Kinsman Chronicles #1),Fantasy,1,train,39.61,5,7,"The gods are angry.Volcanic eruptions, sinkholes, ground shakers--everything points to their unhappiness. At least that is what the king of Armania believes. His son, Prince Wilek, thinks his father's superstitions are nonsense, though he remains the ever dutiful heir apparent to the throne.When a messenger arrives and claims that the town of Farway has been swallowed by t The gods are angry.Volcanic eruptions, sinkholes, ground shakers--everything points to their unhappiness. At least that is what the king of Armania believes. His son, Prince Wilek, thinks his father's superstitions are nonsense, though he remains the ever dutiful heir apparent to the throne.When a messenger arrives and claims that the town of Farway has been swallowed by the earth, the king sends Wilek to investigate. But what Wilek discovers is more cataclysmic than one lost city. Even as the ground shifts beneath his feet, Wilek sets out on a desperate journey to save his people and his world. But can he do it before the entire land crumbles? ...more",https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html
2a9fcb3382d351c8,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),Food and Drink,3,train,46.01,4,7,"The ultimate one-stop vegetarian cookbook-from the author of the classic How to Cook EverythingHailed as ""a more hip Joy of Cooking"" by the Washington Post, Mark Bittman's award-winning book How to Cook Everything has become the bible for a new generation of home cooks, and the series has more than 1 million copies in print. Now, with How to Cook Everything: Vegetarian, Bi The ultimate one-stop vegetarian cookbook-from the author of the classic How to Cook EverythingHailed as ""a more hip Joy of Cooking"" by the Washington Post, Mark Bittman's award-winning book How to Cook Everything has become the bible for a new generation of home cooks, and the series has more than 1 million copies in print. Now, with How to Cook Everything: Vegetarian, Bittman has written the definitive guide to meatless meals-a book that will appeal to everyone who wants to cook simple but delicious meatless dishes, from health-conscious omnivores to passionate vegetarians.How to Cook Everything: Vegetarian includes more than 2,000 recipes and variations-far more than any other vegetarian cookbook. As always, Bittman's recipes are refreshingly straightforward, resolutely unfussy, and unfailingly delicious-producing dishes that home cooks can prepare with ease and serve with confidence. The book covers the whole spectrum of meatless cooking-including salads, soups, eggs and dairy, vegetables and fruit, pasta, grains, legumes, tofu and other meat substitutes, breads, condiments, desserts, and beverages. Special icons identify recipes that can be made in 30 minutes or less and in advance, as well as those that are vegan. Illustrated throughout with handsome line illustrations and brimming with Bittman's lucid, opinionated advice on everything from selecting vegetables to preparing pad Thai, How to Cook Everything: Vegetarian truly makes meatless cooking more accessible than ever.Praise for How to Cook Everything Vegetarian""Mark Bittman's category lock on definitive, massive food tomes continues with this well-thought-out ode to the garden and beyond. Combining deep research, tasty information, and delicious easy-to-cook recipes is Mark's forte and everything I want to cook is in here, from chickpea fries to cheese soufflés.""—Mario Batali, chef, author, and entrepreneur""How do you make an avid meat eater (like me) fall in love with vegetarian cooking? Make Mark Bittman's How to Cook Everything Vegetarian part of your culinary library.""—Bobby Flay, chef/owner of Mesa Grill and Bar Americain and author of the Mesa Grill Cookbook""Recipes that taste this good aren't supposed to be so healthy. Mark Bittman makes being a vegetarian fun.""—Dr. Mehmet Oz, Professor of Surgery, New York-Presbyterian/Columbia Medical Center and coauthor of You: The Owner's Manual ...more",https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html
eff5710404e2ff78,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Food and Drink,3,train,28.25,2,7,"Nigella Lawson's How to Be a Domestic Goddess is about not only baking, but the enjoyment of being in the kitchen, taking sensuous pleasure in the entire process, and relishing the outcome. Nigella's deliciously reassuring and mouthwatering cookbook demonstrates that it's not terribly difficult to bake a batch of muffins or a layer cake, but the appreciation and satisfacti Nigella Lawson's How to Be a Domestic Goddess is about not only baking, but the enjoyment of being in the kitchen, taking sensuous pleasure in the entire process, and relishing the outcome. Nigella's deliciously reassuring and mouthwatering cookbook demonstrates that it's not terribly difficult to bake a batch of muffins or a layer cake, but the appreciation and satisfaction they bring are disproportionately high. At last, a book that understands our anxieties, feeds our fantasies, and puts cakes, pies, pastries, breads, and biscuits back into our own kitchens. ...more",https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html
de6d7645f192d517,"Fruits Basket, Vol. 7 (Fruits Basket #7)",Sequential Art,8,train,19.57,1,7,"Tohru and company have been having a lot more fun ever since Kisa came to visit. Now it's time for Tohru to meet another member of the Zodiac - the skillfully sarcastic grade-school student, Hiro! One way or another, this tyke will have to deal with his resentment of Tohru and his affection for Kisa. Where will he find the answers? In the fabulous 7th volume of the super-p Tohru and company have been having a lot more fun ever since Kisa came to visit. Now it's time for Tohru to meet another member of the Zodiac - the skillfully sarcastic grade-school student, Hiro! One way or another, this tyke will have to deal with his resentment of Tohru and his affection for Kisa. Where will he find the answers? In the fabulous 7th volume of the super-popular Fruits Basket, of course! ...more",https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html
2e40333991f56f45,For the Love: Fighting for Grace in a World of Impossible Standards,Nonfiction,6,train,45.13,3,7,"The popular writer, blogger, and television personality reveals with humor and style how Jesus' extravagant grace is the key to dealing with life's biggest challenge: people.The majority of our joys, struggles, thrills, and heartbreaks relate to people, beginning first with ourselves and then the people we came from, married, birthed, live by, live for, go to church with, The popular writer, blogger, and television personality reveals with humor and style how Jesus' extravagant grace is the key to dealing with life's biggest challenge: people.The majority of our joys, struggles, thrills, and heartbreaks relate to people, beginning first with ourselves and then the people we came from, married, birthed, live by, live for, go to church with, don't like, don't understand, fear, struggle with, compare ourselves to, and judge. People are the best and worst thing about the human life.Jen Hatmaker knows this all too well, and so she reveals how to practice kindness, grace, truthfulness, vision, and love to ourselves and those around us. By doing this, For the Love leads our generation to reimagine Jesus' grace as a way of life, and it does it in a funny yet profound manner that Christian readers will love. Along the way, Hatmaker shows readers how to reclaim their prophetic voices and become Good News again to a hurting, polarized world. ...more",https://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html
